release_id,archive_filename,workbook_row,road,variant_code,output_filename,register_name,visual_family,physical_prompt_label,variant_markings,source_type,source_asset,source_asset_sha256,assignment_rule,visual_review_scope,release_qualification,width,height,format,output_bytes,output_sha256,match_checklist,notes
COATES-K2-ROAD2-649-RETRACTION-RESOLVED-20260806-V2,Coates_K2_Road2_Retraction_Resolved_649_Thumbnails_002.zip,757,2,SOCKETIMPL-3/4-DR29MM,SOCKETIMPL-3_4-DR29MM.jpg,Socket - Impact - Long 29mm 3/4in Drive,Socket - impact long | Drive 3/4in | Mixed,"long deep black impact socket, 3/4-inch drive",3/4in | 29mm,HOUSE_RENDER_FAMILY,production/family_assets/socket_impact_deep.png,46b9d41d031815d3c48e9a68144a74554098355c91f041f3464681c395d524c6,ALL_ROWS,FAMILY_MASTER_REVIEWED_AND_CODE_MAPPED,APPROVED_FAMILY_RENDER,800,800,JPEG,80049,42003074fa18e5b5501c7e338aee96e2ddb03d2babec2bad63abe723e3bdd58e,"ONE socket only; six-point black impact finish; correct drive square; hex opening visible ; stamped/labelled sizes readable: 3/4in, 29mm ; house style holds (dark floor, orange rim glow, item fills ~75%, no text/people/price)",Family render; the catalogue code supplies the exact size/variant where the shared image does not visibly prove that marking.
COATES-K2-ROAD2-649-RETRACTION-RESOLVED-20260806-V2,Coates_K2_Road2_Retraction_Resolved_649_Thumbnails_002.zip,761,2,SOCKETIMPL-3/4-DR32MM,SOCKETIMPL-3_4-DR32MM.jpg,Socket - Impact - Long 32mm 3/4in Drive,Socket - impact long | Drive 3/4in | Mixed,"long deep black impact socket, 3/4-inch drive",3/4in | 32mm,HOUSE_RENDER_FAMILY,production/family_assets/socket_impact_deep.png,46b9d41d031815d3c48e9a68144a74554098355c91f041f3464681c395d524c6,ALL_ROWS,FAMILY_MASTER_REVIEWED_AND_CODE_MAPPED,APPROVED_FAMILY_RENDER,800,800,JPEG,80049,42003074fa18e5b5501c7e338aee96e2ddb03d2babec2bad63abe723e3bdd58e,"ONE socket only; six-point black impact finish; correct drive square; hex opening visible ; stamped/labelled sizes readable: 3/4in, 32mm ; house style holds (dark floor, orange rim glow, item fills ~75%, no text/people/price)",Family render; the catalogue code supplies the exact size/variant where the shared image does not visibly prove that marking.
COATES-K2-ROAD2-649-RETRACTION-RESOLVED-20260806-V2,Coates_K2_Road2_Retraction_Resolved_649_Thumbnails_002.zip,763,2,SOCKETIMPL-3/4-DR35MM,SOCKETIMPL-3_4-DR35MM.jpg,Socket - Impact - Long 35mm 3/4in Drive,Socket - impact long | Drive 3/4in | Mixed,"long deep black impact socket, 3/4-inch drive",3/4in | 35mm,HOUSE_RENDER_FAMILY,production/family_assets/socket_impact_deep.png,46b9d41d031815d3c48e9a68144a74554098355c91f041f3464681c395d524c6,ALL_ROWS,FAMILY_MASTER_REVIEWED_AND_CODE_MAPPED,APPROVED_FAMILY_RENDER,800,800,JPEG,80049,42003074fa18e5b5501c7e338aee96e2ddb03d2babec2bad63abe723e3bdd58e,"ONE socket only; six-point black impact finish; correct drive square; hex opening visible ; stamped/labelled sizes readable: 3/4in, 35mm ; house style holds (dark floor, orange rim glow, item fills ~75%, no text/people/price)",Family render; the catalogue code supplies the exact size/variant where the shared image does not visibly prove that marking.
COATES-K2-ROAD2-649-RETRACTION-RESOLVED-20260806-V2,Coates_K2_Road2_Retraction_Resolved_649_Thumbnails_002.zip,765,2,SOCKETIMPL-3/4-DR38MM,SOCKETIMPL-3_4-DR38MM.jpg,Socket - Impact - Long 38mm 3/4in Drive,Socket - impact long | Drive 3/4in | Mixed,"long deep black impact socket, 3/4-inch drive",3/4in | 38mm,HOUSE_RENDER_FAMILY,production/family_assets/socket_impact_deep.png,46b9d41d031815d3c48e9a68144a74554098355c91f041f3464681c395d524c6,ALL_ROWS,FAMILY_MASTER_REVIEWED_AND_CODE_MAPPED,APPROVED_FAMILY_RENDER,800,800,JPEG,80049,42003074fa18e5b5501c7e338aee96e2ddb03d2babec2bad63abe723e3bdd58e,"ONE socket only; six-point black impact finish; correct drive square; hex opening visible ; stamped/labelled sizes readable: 3/4in, 38mm ; house style holds (dark floor, orange rim glow, item fills ~75%, no text/people/price)",Family render; the catalogue code supplies the exact size/variant where the shared image does not visibly prove that marking.
COATES-K2-ROAD2-649-RETRACTION-RESOLVED-20260806-V2,Coates_K2_Road2_Retraction_Resolved_649_Thumbnails_002.zip,766,2,SOCKETIMPL-3/4-DR41MM,SOCKETIMPL-3_4-DR41MM.jpg,Socket - Impact - Long 41mm 3/4in Drive,Socket - impact long | Drive 3/4in | Mixed,"long deep black impact socket, 3/4-inch drive",3/4in | 41mm,HOUSE_RENDER_FAMILY,production/family_assets/socket_impact_deep.png,46b9d41d031815d3c48e9a68144a74554098355c91f041f3464681c395d524c6,ALL_ROWS,FAMILY_MASTER_REVIEWED_AND_CODE_MAPPED,APPROVED_FAMILY_RENDER,800,800,JPEG,80049,42003074fa18e5b5501c7e338aee96e2ddb03d2babec2bad63abe723e3bdd58e,"ONE socket only; six-point black impact finish; correct drive square; hex opening visible ; stamped/labelled sizes readable: 3/4in, 41mm ; house style holds (dark floor, orange rim glow, item fills ~75%, no text/people/price)",Family render; the catalogue code supplies the exact size/variant where the shared image does not visibly prove that marking.
COATES-K2-ROAD2-649-RETRACTION-RESOLVED-20260806-V2,Coates_K2_Road2_Retraction_Resolved_649_Thumbnails_002.zip,767,2,SOCKETIMPL-3/4-DR46MM,SOCKETIMPL-3_4-DR46MM.jpg,Socket - Impact - Long 46mm 3/4in Drive,Socket - impact long | Drive 3/4in | Mixed,"long deep black impact socket, 3/4-inch drive",3/4in | 46mm,HOUSE_RENDER_FAMILY,production/family_assets/socket_impact_deep.png,46b9d41d031815d3c48e9a68144a74554098355c91f041f3464681c395d524c6,ALL_ROWS,FAMILY_MASTER_REVIEWED_AND_CODE_MAPPED,APPROVED_FAMILY_RENDER,800,800,JPEG,80049,42003074fa18e5b5501c7e338aee96e2ddb03d2babec2bad63abe723e3bdd58e,"ONE socket only; six-point black impact finish; correct drive square; hex opening visible ; stamped/labelled sizes readable: 3/4in, 46mm ; house style holds (dark floor, orange rim glow, item fills ~75%, no text/people/price)",Family render; the catalogue code supplies the exact size/variant where the shared image does not visibly prove that marking.
COATES-K2-ROAD2-649-RETRACTION-RESOLVED-20260806-V2,Coates_K2_Road2_Retraction_Resolved_649_Thumbnails_002.zip,758,2,SOCKETIMPL1/2INDR30MM,SOCKETIMPL1_2INDR30MM.jpg,Socket - Impact - Long 30mm 1/2in Drive,Socket - impact long | Drive 1/2in | Mixed,"long deep black impact socket, 1/2-inch drive",1/2in | 30mm,HOUSE_RENDER_FAMILY,production/family_assets/socket_impact_deep.png,46b9d41d031815d3c48e9a68144a74554098355c91f041f3464681c395d524c6,ALL_ROWS,FAMILY_MASTER_REVIEWED_AND_CODE_MAPPED,APPROVED_FAMILY_RENDER,800,800,JPEG,80049,42003074fa18e5b5501c7e338aee96e2ddb03d2babec2bad63abe723e3bdd58e,"ONE socket only; six-point black impact finish; correct drive square; hex opening visible ; stamped/labelled sizes readable: 1/2in, 30mm ; house style holds (dark floor, orange rim glow, item fills ~75%, no text/people/price)",Family render; the catalogue code supplies the exact size/variant where the shared image does not visibly prove that marking.
COATES-K2-ROAD2-649-RETRACTION-RESOLVED-20260806-V2,Coates_K2_Road2_Retraction_Resolved_649_Thumbnails_002.zip,768,2,SOCKETIMPL1INDR50MM,SOCKETIMPL1INDR50MM.jpg,Socket - Impact - Long 50mm 1in Drive,Socket - impact long | Drive 1in | Mixed,"long deep black impact socket, 1-inch drive",1in | 50mm,HOUSE_RENDER_FAMILY,production/family_assets/socket_impact_deep.png,46b9d41d031815d3c48e9a68144a74554098355c91f041f3464681c395d524c6,ALL_ROWS,FAMILY_MASTER_REVIEWED_AND_CODE_MAPPED,APPROVED_FAMILY_RENDER,800,800,JPEG,80049,42003074fa18e5b5501c7e338aee96e2ddb03d2babec2bad63abe723e3bdd58e,"ONE socket only; six-point black impact finish; correct drive square; hex opening visible ; stamped/labelled sizes readable: 1in, 50mm ; house style holds (dark floor, orange rim glow, item fills ~75%, no text/people/price)",Family render; the catalogue code supplies the exact size/variant where the shared image does not visibly prove that marking.
COATES-K2-ROAD2-649-RETRACTION-RESOLVED-20260806-V2,Coates_K2_Road2_Retraction_Resolved_649_Thumbnails_002.zip,770,2,SOCKETIMPL1INDR60MM,SOCKETIMPL1INDR60MM.jpg,Socket - Impact - Long 60mm 1in Drive,Socket - impact long | Drive 1in | Mixed,"long deep black impact socket, 1-inch drive",1in | 60mm,HOUSE_RENDER_FAMILY,production/family_assets/socket_impact_deep.png,46b9d41d031815d3c48e9a68144a74554098355c91f041f3464681c395d524c6,ALL_ROWS,FAMILY_MASTER_REVIEWED_AND_CODE_MAPPED,APPROVED_FAMILY_RENDER,800,800,JPEG,80049,42003074fa18e5b5501c7e338aee96e2ddb03d2babec2bad63abe723e3bdd58e,"ONE socket only; six-point black impact finish; correct drive square; hex opening visible ; stamped/labelled sizes readable: 1in, 60mm ; house style holds (dark floor, orange rim glow, item fills ~75%, no text/people/price)",Family render; the catalogue code supplies the exact size/variant where the shared image does not visibly prove that marking.
COATES-K2-ROAD2-649-RETRACTION-RESOLVED-20260806-V2,Coates_K2_Road2_Retraction_Resolved_649_Thumbnails_002.zip,742,2,SOCKETIMPLG-1-DR1-1/4,SOCKETIMPLG-1-DR1-1_4.jpg,Socket - Impact - Long 1-1/4-1in Drive,Socket - impact long | Drive 1in | Imperial,"long deep black impact socket, 1-inch drive",1in,HOUSE_RENDER_FAMILY,production/family_assets/socket_impact_deep.png,46b9d41d031815d3c48e9a68144a74554098355c91f041f3464681c395d524c6,ALL_ROWS,FAMILY_MASTER_REVIEWED_AND_CODE_MAPPED,APPROVED_FAMILY_RENDER,800,800,JPEG,80049,42003074fa18e5b5501c7e338aee96e2ddb03d2babec2bad63abe723e3bdd58e,"ONE socket only; six-point black impact finish; correct drive square; hex opening visible ; stamped/labelled sizes readable: 1in ; house style holds (dark floor, orange rim glow, item fills ~75%, no text/people/price)",Family render; the catalogue code supplies the exact size/variant where the shared image does not visibly prove that marking.
COATES-K2-ROAD2-649-RETRACTION-RESOLVED-20260806-V2,Coates_K2_Road2_Retraction_Resolved_649_Thumbnails_002.zip,741,2,SOCKETIMPLG-1/2-DR1-1/4,SOCKETIMPLG-1_2-DR1-1_4.jpg,Socket - Impact - Long 1-1/4-1/2in Drive,Socket - impact long | Drive 4 1/2in | Imperial,"long deep black impact socket, 1/2-inch drive",1/2in,HOUSE_RENDER_FAMILY,production/family_assets/socket_impact_deep.png,46b9d41d031815d3c48e9a68144a74554098355c91f041f3464681c395d524c6,ALL_ROWS,FAMILY_MASTER_REVIEWED_AND_CODE_MAPPED,APPROVED_FAMILY_RENDER,800,800,JPEG,80049,42003074fa18e5b5501c7e338aee96e2ddb03d2babec2bad63abe723e3bdd58e,"ONE socket only; six-point black impact finish; correct drive square; hex opening visible ; stamped/labelled sizes readable: 1/2in ; house style holds (dark floor, orange rim glow, item fills ~75%, no text/people/price)",Family render; the catalogue code supplies the exact size/variant where the shared image does not visibly prove that marking.
COATES-K2-ROAD2-649-RETRACTION-RESOLVED-20260806-V2,Coates_K2_Road2_Retraction_Resolved_649_Thumbnails_002.zip,771,2,SOCKETIMPLG-1/2-DR9/16,SOCKETIMPLG-1_2-DR9_16.jpg,Socket - Impact - Long 9/16-1/2in Drive,Socket - impact long | Drive 16 1/2in | Imperial,"long deep black impact socket, 1/2-inch drive",1/2in,HOUSE_RENDER_FAMILY,production/family_assets/socket_impact_deep.png,46b9d41d031815d3c48e9a68144a74554098355c91f041f3464681c395d524c6,ALL_ROWS,FAMILY_MASTER_REVIEWED_AND_CODE_MAPPED,APPROVED_FAMILY_RENDER,800,800,JPEG,80049,42003074fa18e5b5501c7e338aee96e2ddb03d2babec2bad63abe723e3bdd58e,"ONE socket only; six-point black impact finish; correct drive square; hex opening visible ; stamped/labelled sizes readable: 1/2in ; house style holds (dark floor, orange rim glow, item fills ~75%, no text/people/price)",Family render; the catalogue code supplies the exact size/variant where the shared image does not visibly prove that marking.
COATES-K2-ROAD2-649-RETRACTION-RESOLVED-20260806-V2,Coates_K2_Road2_Retraction_Resolved_649_Thumbnails_002.zip,740,2,SOCKETIMPLG-3/4-DR1-1/16,SOCKETIMPLG-3_4-DR1-1_16.jpg,Socket - Impact - Long 1-1/16-3/4in Drive,Socket - impact long | Drive 16 3/4in | Imperial,"long deep black impact socket, 3/4-inch drive",3/4in,HOUSE_RENDER_FAMILY,production/family_assets/socket_impact_deep.png,46b9d41d031815d3c48e9a68144a74554098355c91f041f3464681c395d524c6,ALL_ROWS,FAMILY_MASTER_REVIEWED_AND_CODE_MAPPED,APPROVED_FAMILY_RENDER,800,800,JPEG,80049,42003074fa18e5b5501c7e338aee96e2ddb03d2babec2bad63abe723e3bdd58e,"ONE socket only; six-point black impact finish; correct drive square; hex opening visible ; stamped/labelled sizes readable: 3/4in ; house style holds (dark floor, orange rim glow, item fills ~75%, no text/people/price)",Family render; the catalogue code supplies the exact size/variant where the shared image does not visibly prove that marking.
COATES-K2-ROAD2-649-RETRACTION-RESOLVED-20260806-V2,Coates_K2_Road2_Retraction_Resolved_649_Thumbnails_002.zip,744,2,SOCKETIMPLG-3/4-DR1-3/4,SOCKETIMPLG-3_4-DR1-3_4.jpg,Socket - Impact - Long 1-3/4-3/4in Drive,Socket - impact long | Drive 4 3/4in | Imperial,"long deep black impact socket, 3/4-inch drive",3/4in,HOUSE_RENDER_FAMILY,production/family_assets/socket_impact_deep.png,46b9d41d031815d3c48e9a68144a74554098355c91f041f3464681c395d524c6,ALL_ROWS,FAMILY_MASTER_REVIEWED_AND_CODE_MAPPED,APPROVED_FAMILY_RENDER,800,800,JPEG,80049,42003074fa18e5b5501c7e338aee96e2ddb03d2babec2bad63abe723e3bdd58e,"ONE socket only; six-point black impact finish; correct drive square; hex opening visible ; stamped/labelled sizes readable: 3/4in ; house style holds (dark floor, orange rim glow, item fills ~75%, no text/people/price)",Family render; the catalogue code supplies the exact size/variant where the shared image does not visibly prove that marking.
COATES-K2-ROAD2-649-RETRACTION-RESOLVED-20260806-V2,Coates_K2_Road2_Retraction_Resolved_649_Thumbnails_002.zip,743,2,SOCKETIMPLG1-1/4IN3/4IND,SOCKETIMPLG1-1_4IN3_4IND.jpg,Socket - Impact - Long 1-1/4in 3/4in Drive,Socket - impact long | Drive 3/4in | Imperial,"long deep black impact socket, 3/4-inch drive",1/4in | 3/4in,HOUSE_RENDER_FAMILY,production/family_assets/socket_impact_deep.png,46b9d41d031815d3c48e9a68144a74554098355c91f041f3464681c395d524c6,ALL_ROWS,FAMILY_MASTER_REVIEWED_AND_CODE_MAPPED,APPROVED_FAMILY_RENDER,800,800,JPEG,80049,42003074fa18e5b5501c7e338aee96e2ddb03d2babec2bad63abe723e3bdd58e,"ONE socket only; six-point black impact finish; correct drive square; hex opening visible ; stamped/labelled sizes readable: 1/4in, 3/4in ; house style holds (dark floor, orange rim glow, item fills ~75%, no text/people/price)",Family render; the catalogue code supplies the exact size/variant where the shared image does not visibly prove that marking.
COATES-K2-ROAD2-649-RETRACTION-RESOLVED-20260806-V2,Coates_K2_Road2_Retraction_Resolved_649_Thumbnails_002.zip,745,2,SOCKETIMPLG1-7/16IN3/4IND,SOCKETIMPLG1-7_16IN3_4IND.jpg,Socket - Impact - Long 1-7/16in 3/4in Drive,Socket - impact long | Drive 3/4in | Imperial,"long deep black impact socket, 3/4-inch drive",7/16in | 3/4in,HOUSE_RENDER_FAMILY,production/family_assets/socket_impact_deep.png,46b9d41d031815d3c48e9a68144a74554098355c91f041f3464681c395d524c6,ALL_ROWS,FAMILY_MASTER_REVIEWED_AND_CODE_MAPPED,APPROVED_FAMILY_RENDER,800,800,JPEG,80049,42003074fa18e5b5501c7e338aee96e2ddb03d2babec2bad63abe723e3bdd58e,"ONE socket only; six-point black impact finish; correct drive square; hex opening visible ; stamped/labelled sizes readable: 7/16in, 3/4in ; house style holds (dark floor, orange rim glow, item fills ~75%, no text/people/price)",Family render; the catalogue code supplies the exact size/variant where the shared image does not visibly prove that marking.
COATES-K2-ROAD2-649-RETRACTION-RESOLVED-20260806-V2,Coates_K2_Road2_Retraction_Resolved_649_Thumbnails_002.zip,753,2,SOCKETIMPLONG24MM3/4INDR,SOCKETIMPLONG24MM3_4INDR.jpg,Socket - Impact - Long 24mm 3/4in Dr,Socket - impact long | Drive 3/4in | Mixed,"long deep black impact socket, 3/4-inch drive",3/4in | 24mm,HOUSE_RENDER_FAMILY,production/family_assets/socket_impact_deep.png,46b9d41d031815d3c48e9a68144a74554098355c91f041f3464681c395d524c6,ALL_ROWS,FAMILY_MASTER_REVIEWED_AND_CODE_MAPPED,APPROVED_FAMILY_RENDER,800,800,JPEG,80049,42003074fa18e5b5501c7e338aee96e2ddb03d2babec2bad63abe723e3bdd58e,"ONE socket only; six-point black impact finish; correct drive square; hex opening visible ; stamped/labelled sizes readable: 3/4in, 24mm ; house style holds (dark floor, orange rim glow, item fills ~75%, no text/people/price)",Family render; the catalogue code supplies the exact size/variant where the shared image does not visibly prove that marking.
COATES-K2-ROAD2-649-RETRACTION-RESOLVED-20260806-V2,Coates_K2_Road2_Retraction_Resolved_649_Thumbnails_002.zip,759,2,SOCKETIMPLONG30MM3/4INDR,SOCKETIMPLONG30MM3_4INDR.jpg,Socket - Impact - Long 30mm 3/4in Dr,Socket - impact long | Drive 3/4in | Mixed,"long deep black impact socket, 3/4-inch drive",3/4in | 30mm,HOUSE_RENDER_FAMILY,production/family_assets/socket_impact_deep.png,46b9d41d031815d3c48e9a68144a74554098355c91f041f3464681c395d524c6,ALL_ROWS,FAMILY_MASTER_REVIEWED_AND_CODE_MAPPED,APPROVED_FAMILY_RENDER,800,800,JPEG,80049,42003074fa18e5b5501c7e338aee96e2ddb03d2babec2bad63abe723e3bdd58e,"ONE socket only; six-point black impact finish; correct drive square; hex opening visible ; stamped/labelled sizes readable: 3/4in, 30mm ; house style holds (dark floor, orange rim glow, item fills ~75%, no text/people/price)",Family render; the catalogue code supplies the exact size/variant where the shared image does not visibly prove that marking.
COATES-K2-ROAD2-649-RETRACTION-RESOLVED-20260806-V2,Coates_K2_Road2_Retraction_Resolved_649_Thumbnails_002.zip,764,2,SOCKETIMPLONG36MM3/4INDR,SOCKETIMPLONG36MM3_4INDR.jpg,Socket - Impact - Long 36mm 3/4in Dr,Socket - impact long | Drive 3/4in | Mixed,"long deep black impact socket, 3/4-inch drive",3/4in | 36mm,HOUSE_RENDER_FAMILY,production/family_assets/socket_impact_deep.png,46b9d41d031815d3c48e9a68144a74554098355c91f041f3464681c395d524c6,ALL_ROWS,FAMILY_MASTER_REVIEWED_AND_CODE_MAPPED,APPROVED_FAMILY_RENDER,800,800,JPEG,80049,42003074fa18e5b5501c7e338aee96e2ddb03d2babec2bad63abe723e3bdd58e,"ONE socket only; six-point black impact finish; correct drive square; hex opening visible ; stamped/labelled sizes readable: 3/4in, 36mm ; house style holds (dark floor, orange rim glow, item fills ~75%, no text/people/price)",Family render; the catalogue code supplies the exact size/variant where the shared image does not visibly prove that marking.
COATES-K2-ROAD2-649-RETRACTION-RESOLVED-20260806-V2,Coates_K2_Road2_Retraction_Resolved_649_Thumbnails_002.zip,426,2,SOCKETINHEX10MM12INDRIVE,SOCKETINHEX10MM12INDRIVE.jpg,Socket - Inhex -10MM-1/2in Drive,Socket - inhex | Drive 1/2in | Mixed,"black inhex bit socket, 1/2-inch drive",1/2in | 10mm,HOUSE_RENDER_FAMILY,production/family_assets/socket_inhex.png,a26e49bba1790cacfd99649f43163e2d5820af23d151230c605976a6c5be5d49,ALL_ROWS,FAMILY_MASTER_REVIEWED_AND_CODE_MAPPED,APPROVED_FAMILY_RENDER,800,800,JPEG,72895,8958b518d16500ade2699cc299ceb594885f92273218956a848235bf3c47ba75,"ONE socket only; six-point black impact finish; correct drive square; hex opening visible ; stamped/labelled sizes readable: 1/2in, 10mm ; house style holds (dark floor, orange rim glow, item fills ~75%, no text/people/price)",Family render; the catalogue code supplies the exact size/variant where the shared image does not visibly prove that marking.
COATES-K2-ROAD2-649-RETRACTION-RESOLVED-20260806-V2,Coates_K2_Road2_Retraction_Resolved_649_Thumbnails_002.zip,422,2,SOCKETINHEX1212INDRIVE,SOCKETINHEX1212INDRIVE.jpg,"Socket - Inhex -1/2""-1/2in Drive",Socket - inhex | Drive 1/2in | Imperial,"black inhex bit socket, 1/2-inch drive","1/2"" | 1/2in",HOUSE_RENDER_FAMILY,production/family_assets/socket_inhex.png,a26e49bba1790cacfd99649f43163e2d5820af23d151230c605976a6c5be5d49,ALL_ROWS,FAMILY_MASTER_REVIEWED_AND_CODE_MAPPED,APPROVED_FAMILY_RENDER,800,800,JPEG,72895,8958b518d16500ade2699cc299ceb594885f92273218956a848235bf3c47ba75,"ONE socket only; six-point black impact finish; correct drive square; hex opening visible ; stamped/labelled sizes readable: 1/2"", 1/2in ; house style holds (dark floor, orange rim glow, item fills ~75%, no text/people/price)",Family render; the catalogue code supplies the exact size/variant where the shared image does not visibly prove that marking.
COATES-K2-ROAD2-649-RETRACTION-RESOLVED-20260806-V2,Coates_K2_Road2_Retraction_Resolved_649_Thumbnails_002.zip,394,2,SOCKETINHEX12IN34INDRIVE,SOCKETINHEX12IN34INDRIVE.jpg,Socket - Inhex - 1/2in -3/4in Drive,Socket - inhex | Drive 3/4in | Imperial,"black inhex bit socket, 3/4-inch drive",1/2in | 3/4in,HOUSE_RENDER_FAMILY,production/family_assets/socket_inhex.png,a26e49bba1790cacfd99649f43163e2d5820af23d151230c605976a6c5be5d49,ALL_ROWS,FAMILY_MASTER_REVIEWED_AND_CODE_MAPPED,APPROVED_FAMILY_RENDER,800,800,JPEG,72895,8958b518d16500ade2699cc299ceb594885f92273218956a848235bf3c47ba75,"ONE socket only; six-point black impact finish; correct drive square; hex opening visible ; stamped/labelled sizes readable: 1/2in, 3/4in ; house style holds (dark floor, orange rim glow, item fills ~75%, no text/people/price)",Family render; the catalogue code supplies the exact size/variant where the shared image does not visibly prove that marking.
COATES-K2-ROAD2-649-RETRACTION-RESOLVED-20260806-V2,Coates_K2_Road2_Retraction_Resolved_649_Thumbnails_002.zip,428,2,SOCKETINHEX12MM12INDRIVE,SOCKETINHEX12MM12INDRIVE.jpg,Socket - Inhex -12MM-1/2in Drive,Socket - inhex | Drive 1/2in | Mixed,"black inhex bit socket, 1/2-inch drive",1/2in | 12mm,HOUSE_RENDER_FAMILY,production/family_assets/socket_inhex.png,a26e49bba1790cacfd99649f43163e2d5820af23d151230c605976a6c5be5d49,ALL_ROWS,FAMILY_MASTER_REVIEWED_AND_CODE_MAPPED,APPROVED_FAMILY_RENDER,800,800,JPEG,72895,8958b518d16500ade2699cc299ceb594885f92273218956a848235bf3c47ba75,"ONE socket only; six-point black impact finish; correct drive square; hex opening visible ; stamped/labelled sizes readable: 1/2in, 12mm ; house style holds (dark floor, orange rim glow, item fills ~75%, no text/people/price)",Family render; the catalogue code supplies the exact size/variant where the shared image does not visibly prove that marking.
COATES-K2-ROAD2-649-RETRACTION-RESOLVED-20260806-V2,Coates_K2_Road2_Retraction_Resolved_649_Thumbnails_002.zip,396,2,SOCKETINHEX12MM34INDRIVE,SOCKETINHEX12MM34INDRIVE.jpg,Socket - Inhex - 12MM -3/4in Drive,Socket - inhex | Drive 3/4in | Mixed,"black inhex bit socket, 3/4-inch drive",3/4in | 12mm,HOUSE_RENDER_FAMILY,production/family_assets/socket_inhex.png,a26e49bba1790cacfd99649f43163e2d5820af23d151230c605976a6c5be5d49,ALL_ROWS,FAMILY_MASTER_REVIEWED_AND_CODE_MAPPED,APPROVED_FAMILY_RENDER,800,800,JPEG,72895,8958b518d16500ade2699cc299ceb594885f92273218956a848235bf3c47ba75,"ONE socket only; six-point black impact finish; correct drive square; hex opening visible ; stamped/labelled sizes readable: 3/4in, 12mm ; house style holds (dark floor, orange rim glow, item fills ~75%, no text/people/price)",Family render; the catalogue code supplies the exact size/variant where the shared image does not visibly prove that marking.
COATES-K2-ROAD2-649-RETRACTION-RESOLVED-20260806-V2,Coates_K2_Road2_Retraction_Resolved_649_Thumbnails_002.zip,424,2,SOCKETINHEX1412INDRIVE,SOCKETINHEX1412INDRIVE.jpg,"Socket - Inhex -1/4""-1/2in Drive",Socket - inhex | Drive 1/2in | Imperial,"black inhex bit socket, 1/2-inch drive","1/4"" | 1/2in",HOUSE_RENDER_FAMILY,production/family_assets/socket_inhex.png,a26e49bba1790cacfd99649f43163e2d5820af23d151230c605976a6c5be5d49,ALL_ROWS,FAMILY_MASTER_REVIEWED_AND_CODE_MAPPED,APPROVED_FAMILY_RENDER,800,800,JPEG,72895,8958b518d16500ade2699cc299ceb594885f92273218956a848235bf3c47ba75,"ONE socket only; six-point black impact finish; correct drive square; hex opening visible ; stamped/labelled sizes readable: 1/4"", 1/2in ; house style holds (dark floor, orange rim glow, item fills ~75%, no text/people/price)",Family render; the catalogue code supplies the exact size/variant where the shared image does not visibly prove that marking.
COATES-K2-ROAD2-649-RETRACTION-RESOLVED-20260806-V2,Coates_K2_Road2_Retraction_Resolved_649_Thumbnails_002.zip,430,2,SOCKETINHEX14MM12INDRIVE,SOCKETINHEX14MM12INDRIVE.jpg,Socket - Inhex -14MM-1/2in Drive,Socket - inhex | Drive 1/2in | Mixed,"black inhex bit socket, 1/2-inch drive",1/2in | 14mm,HOUSE_RENDER_FAMILY,production/family_assets/socket_inhex.png,a26e49bba1790cacfd99649f43163e2d5820af23d151230c605976a6c5be5d49,ALL_ROWS,FAMILY_MASTER_REVIEWED_AND_CODE_MAPPED,APPROVED_FAMILY_RENDER,800,800,JPEG,72895,8958b518d16500ade2699cc299ceb594885f92273218956a848235bf3c47ba75,"ONE socket only; six-point black impact finish; correct drive square; hex opening visible ; stamped/labelled sizes readable: 1/2in, 14mm ; house style holds (dark floor, orange rim glow, item fills ~75%, no text/people/price)",Family render; the catalogue code supplies the exact size/variant where the shared image does not visibly prove that marking.
COATES-K2-ROAD2-649-RETRACTION-RESOLVED-20260806-V2,Coates_K2_Road2_Retraction_Resolved_649_Thumbnails_002.zip,398,2,SOCKETINHEX14MM34INDRIVE,SOCKETINHEX14MM34INDRIVE.jpg,Socket - Inhex - 14MM -3/4in Drive,Socket - inhex | Drive 3/4in | Mixed,"black inhex bit socket, 3/4-inch drive",3/4in | 14mm,HOUSE_RENDER_FAMILY,production/family_assets/socket_inhex.png,a26e49bba1790cacfd99649f43163e2d5820af23d151230c605976a6c5be5d49,ALL_ROWS,FAMILY_MASTER_REVIEWED_AND_CODE_MAPPED,APPROVED_FAMILY_RENDER,800,800,JPEG,72895,8958b518d16500ade2699cc299ceb594885f92273218956a848235bf3c47ba75,"ONE socket only; six-point black impact finish; correct drive square; hex opening visible ; stamped/labelled sizes readable: 3/4in, 14mm ; house style holds (dark floor, orange rim glow, item fills ~75%, no text/people/price)",Family render; the catalogue code supplies the exact size/variant where the shared image does not visibly prove that marking.
